  Generating ../edge.epk
  Adding rott/graphics/fonts/tinyfont/TINYF063.raw 32.6% [    29/    43] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF064.raw 45.3% [    29/    53] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF065.raw 27.3% [    24/    33] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF066.raw 19.0% [    47/    58] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF067.raw 27.3% [    40/    55] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF068.raw 32.1% [    38/    56] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF069.raw 21.8% [    43/    55] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF070.raw 19.0% [    47/    58] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF071.raw 35.3% [    33/    51] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF072.raw 25.0% [    45/    60] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF073.raw 36.0% [    32/    50] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF074.raw 18.5% [    22/    27] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF075.raw 13.2% [    33/    38] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF076.raw 29.4% [    36/    51] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF077.raw 33.3% [    18/    27] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF078.raw 36.0% [    32/    50] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF079.raw 32.7% [    33/    49] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF080.raw 27.8% [    39/    54] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF081.raw 27.3% [    40/    55] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF082.raw 21.8% [    43/    55] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF083.raw 29.8% [    33/    47] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF084.raw 26.2% [    45/    61] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF085.raw 31.9% [    32/    47] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF086.raw 28.6% [    35/    49] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF087.raw 27.1% [    35/    48] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF088.raw 34.0% [    33/    50] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF089.raw 32.1% [    38/    56] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF090.raw 25.5% [    38/    51] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF091.raw 31.6% [    39/    57] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF092.raw 23.1% [    40/    52] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF093.raw 35.7% [    18/    28] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF094.raw 25.0% [    39/    52] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF095.raw 39.6% [    32/    53] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF096.raw 47.0% [    53/   100] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF097.raw 18.2% [    27/    33] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF098.raw 61.2% [   148/   381] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF099.raw 75.5% [   285/  1162] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF100.raw 58.8% [   220/   534] Deflate
  Adding rott/graphics/fonts/tinyfont/TINYF101.raw 59.1% [   221/   540] Deflate
  Adding rott/graphics/menu/M_PAUSE.raw           54.4% [  1134/  2488] Deflate
  Adding rott/graphics/menu/TNGAME.lmp            65.7% [   590/  1718] Deflate
  Adding rott/graphics/menu/TQUITG.lmp            58.9% [   523/  1274] Deflate
  Adding rott/graphics/system/dlitexpn.png         1.3% [  4653/  4715] Deflate
  Adding rott/graphics/system/fuzzmap8.png        49.2% [  7517/ 14800] Deflate
  Adding rott/graphics/system/mouse.gfx           43.7% [   103/   183] Deflate
  Adding rott/graphics/system/multiplayer/stfb0.gfx 90.9% [   128/  1408] Deflate
  Adding rott/graphics/system/multiplayer/stfb1.gfx 90.9% [   128/  1408] Deflate
  Adding rott/graphics/system/multiplayer/stfb2.gfx 90.9% [   128/  1408] Deflate
  Adding rott/graphics/system/multiplayer/stfb3.gfx 90.9% [   128/  1408] Deflate
  Adding rott/graphics/system/multiplayer/stfb4.gfx 90.9% [   128/  1408] Deflate
  Adding rott/graphics/system/multiplayer/stfb5.gfx 90.9% [   128/  1408] Deflate
  Adding rott/graphics/system/multiplayer/stfb6.gfx 90.9% [   128/  1408] Deflate
  Adding rott/graphics/system/multiplayer/stfb7.gfx 90.9% [   128/  1408] Deflate
  Adding rott/graphics/system/multiplayer/stpb0.gfx 91.7% [   122/  1478] Deflate
  Adding rott/graphics/system/multiplayer/stpb1.gfx 91.9% [   120/  1478] Deflate
  Adding rott/graphics/system/multiplayer/stpb2.gfx 91.7% [   122/  1478] Deflate
  Adding rott/graphics/system/multiplayer/stpb3.gfx 91.9% [   120/  1478] Deflate
  Adding rott/graphics/system/multiplayer/stpb4.gfx 91.7% [   122/  1478] Deflate
  Adding rott/graphics/system/multiplayer/stpb5.gfx 91.7% [   122/  1478] Deflate
  Adding rott/graphics/system/multiplayer/stpb6.gfx 91.8% [   121/  1478] Deflate
  Adding rott/graphics/system/multiplayer/stpb7.gfx 91.7% [   122/  1478] Deflate
  Adding rott/graphics/system/null.gfx            64.9% [   115/   328] Deflate
  Adding rott/graphics/system/portal7a.jpg         1.2% [ 21857/ 22118] Deflate
  Adding rott/graphics/system/portal7b.jpg         1.3% [ 18115/ 18353] Deflate
  Adding rott/graphics/system/portal7c.jpg         1.3% [ 15284/ 15491] Deflate
  Adding rott/graphics/system/portal7d.jpg         1.4% [ 15082/ 15294] Deflate
  Adding rott/graphics/system/portal7e.jpg         1.3% [ 14670/ 14867] Deflate
  Adding rott/graphics/system/portal7f.jpg         1.3% [ 16778/ 17001] Deflate
  Adding rott/graphics/system/portal7g.jpg         1.3% [ 20442/ 20708] Deflate
  Adding rott/graphics/system/shadowst.png         1.5% [ 11399/ 11571] Deflate
  Adding rott/graphics/system/stdesync.gfx        65.2% [   904/  2597] Deflate
  Adding rott/maps/E1M1.wad                       68.8% [ 15349/ 49208] Deflate
  Adding rott/maps/MAP01.wad                      65.5% [ 21711/ 63004] Deflate
  Adding rott/patches/MMBKD.lmp                   59.5% [ 27113/ 66888] Deflate
  Adding rott/patches/PLANE2.lmp                  63.9% [ 17377/ 48104] Deflate
  Adding rott/patches/RT_PAUSE.lmp                54.0% [  1145/  2488] Deflate
  Adding rott/patches/TNGAME.lmp                  65.7% [   590/  1718] Deflate
  Adding rott/patches/TQUITG.lmp                  58.9% [   523/  1274] Deflate
  Adding rott/patches/TRI2.lmp                    75.2% [ 16577/ 66888] Deflate
  Adding rott/patches/fonts/BIGFONT.lmp           68.7% [  2773/  8871] Deflate
  Adding rott/patches/fonts/DBIGFONT.lmp          68.7% [  2773/  8871] Deflate
  Adding rott/patches/fonts/RT_CONFONT.lmp        64.2% [  3675/ 10254] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF001.raw 75.7% [    35/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF002.raw 54.9% [    65/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF003.raw 49.7% [    74/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF004.raw 45.1% [    79/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF005.raw 43.8% [    81/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF006.raw 51.4% [    70/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF007.raw 43.8% [    81/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF008.raw 58.3% [    60/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF009.raw 53.5% [    67/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF010.raw 49.3% [    73/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF011.raw 44.2% [    82/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF012.raw 51.4% [    70/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF013.raw 60.4% [    57/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF014.raw 62.5% [    54/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF015.raw 63.9% [    52/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF016.raw 57.6% [    61/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF017.raw 46.5% [    77/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF018.raw 48.6% [    74/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF019.raw 42.9% [    84/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF020.raw 41.5% [    86/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF021.raw 42.9% [    84/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF022.raw 41.5% [    86/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF023.raw 43.8% [    81/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF024.raw 46.3% [    79/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF025.raw 42.4% [    83/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF026.raw 43.1% [    82/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF027.raw 56.9% [    62/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF028.raw 52.8% [    68/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF029.raw 47.9% [    75/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF030.raw 56.9% [    62/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF031.raw 43.5% [    83/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF032.raw 43.8% [    81/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF033.raw 44.4% [    99/   178] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF034.raw 45.1% [    79/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF035.raw 42.2% [    85/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF036.raw 45.1% [    79/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF037.raw 43.5% [    83/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF038.raw 42.9% [    84/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF039.raw 44.2% [    82/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF040.raw 43.1% [    82/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF041.raw 43.5% [    83/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF042.raw 49.3% [    73/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF043.raw 50.0% [    72/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF044.raw 41.5% [    86/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF045.raw 45.6% [    80/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF046.raw 42.9% [    84/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF047.raw 43.5% [    83/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF048.raw 46.5% [    77/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF049.raw 44.2% [    82/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF050.raw 42.4% [    83/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF051.raw 41.5% [    86/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF052.raw 43.8% [    81/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF053.raw 47.6% [    77/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF054.raw 43.5% [    83/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF055.raw 45.6% [    80/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF056.raw 42.2% [    85/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF057.raw 41.5% [    86/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF058.raw 43.5% [    83/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF059.raw 42.9% [    84/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF060.raw 44.9% [    81/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF061.raw 50.0% [    72/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF062.raw 43.5% [    83/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF063.raw 54.2% [    66/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF064.raw 58.3% [    60/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF065.raw 51.7% [    71/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF066.raw 48.6% [    74/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF067.raw 45.1% [    79/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF068.raw 47.9% [    75/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF069.raw 45.1% [    79/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF070.raw 46.5% [    77/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF071.raw 47.9% [    75/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF072.raw 45.1% [    79/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF073.raw 48.6% [    74/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF074.raw 52.1% [    69/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF075.raw 52.1% [    69/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF076.raw 46.5% [    77/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF077.raw 50.7% [    71/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF078.raw 47.9% [    75/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF079.raw 47.9% [    75/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF080.raw 47.9% [    75/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF081.raw 47.2% [    76/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF082.raw 46.5% [    77/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF083.raw 45.8% [    78/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF084.raw 49.3% [    73/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF085.raw 51.4% [    70/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF086.raw 48.6% [    74/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF087.raw 47.9% [    75/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF088.raw 50.0% [    72/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF089.raw 45.6% [    80/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF090.raw 46.3% [    79/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF091.raw 45.6% [    80/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF092.raw 45.1% [    79/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF093.raw 53.7% [    68/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF094.raw 42.9% [    84/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF095.raw 51.0% [    72/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF096.raw 45.6% [    80/   147] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF097.raw 43.1% [    82/   144] Deflate
  Adding rott/patches/fonts/ifntfont/IFNTF098.raw 43.5% [    83/   147] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF001.raw 58.5% [    22/    53] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF002.raw 43.4% [    30/    53] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF003.raw 51.5% [    33/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF004.raw 50.6% [    41/    83] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF005.raw 36.8% [    43/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF006.raw 36.8% [    43/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF007.raw 36.8% [    43/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF008.raw 31.6% [    26/    38] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF009.raw 26.4% [    39/    53] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF010.raw 30.2% [    37/    53] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF011.raw 42.6% [    39/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF012.raw 44.1% [    38/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF013.raw 41.5% [    31/    53] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF014.raw 54.4% [    31/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF015.raw 47.2% [    28/    53] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF016.raw 36.8% [    43/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF017.raw 35.3% [    44/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF018.raw 44.1% [    38/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF019.raw 41.2% [    40/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF020.raw 39.7% [    41/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF021.raw 42.6% [    39/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF022.raw 41.2% [    40/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF023.raw 36.8% [    43/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF024.raw 51.5% [    33/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF025.raw 39.7% [    41/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF026.raw 32.4% [    46/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF027.raw 31.6% [    26/    38] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF028.raw 37.7% [    33/    53] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF029.raw 39.7% [    41/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF030.raw 54.4% [    31/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF031.raw 41.2% [    40/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF032.raw 42.6% [    39/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF033.raw 33.8% [    45/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF034.raw 42.6% [    39/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF035.raw 39.7% [    41/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF036.raw 38.2% [    42/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF037.raw 38.2% [    42/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF038.raw 45.6% [    37/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF039.raw 45.6% [    37/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF040.raw 33.8% [    45/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF041.raw 44.1% [    38/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF042.raw 45.6% [    37/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF043.raw 42.6% [    39/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF044.raw 39.7% [    41/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF045.raw 50.0% [    34/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF046.raw 50.0% [    49/    98] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF047.raw 44.1% [    38/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF048.raw 35.3% [    44/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF049.raw 41.2% [    40/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF050.raw 30.9% [    47/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF051.raw 41.2% [    40/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF052.raw 36.8% [    43/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF053.raw 48.5% [    35/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF054.raw 45.6% [    37/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF055.raw 41.2% [    40/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF056.raw 51.0% [    48/    98] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF057.raw 39.7% [    41/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF058.raw 44.1% [    38/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF059.raw 39.7% [    41/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF060.raw 48.5% [    35/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF061.raw 38.2% [    42/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF062.raw 48.5% [    35/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF063.raw 44.1% [    38/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF064.raw 60.2% [    33/    83] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF065.raw 41.5% [    31/    53] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF066.raw 39.7% [    41/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF067.raw 39.7% [    41/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF068.raw 45.6% [    37/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF069.raw 39.7% [    41/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF070.raw 36.8% [    43/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF071.raw 41.2% [    40/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF072.raw 38.2% [    42/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF073.raw 42.6% [    39/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF074.raw 23.7% [    29/    38] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF075.raw 30.2% [    37/    53] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF076.raw 39.7% [    41/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF077.raw 34.2% [    25/    38] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF078.raw 44.1% [    38/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF079.raw 44.1% [    38/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF080.raw 44.1% [    38/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF081.raw 44.1% [    38/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF082.raw 41.2% [    40/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF083.raw 42.6% [    39/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF084.raw 41.2% [    40/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF085.raw 44.1% [    38/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF086.raw 38.2% [    42/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF087.raw 44.1% [    38/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF088.raw 44.1% [    38/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF089.raw 39.7% [    41/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF090.raw 36.8% [    43/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF091.raw 48.5% [    35/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF092.raw 32.4% [    46/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF093.raw 39.5% [    23/    38] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF094.raw 36.8% [    43/    68] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF095.raw 54.2% [    38/    83] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF096.raw 58.6% [    53/   128] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF097.raw 41.5% [    31/    53] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF098.raw 62.9% [   142/   383] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF099.raw 75.1% [   267/  1073] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF100.raw 71.9% [   235/   836] Deflate
  Adding rott/patches/fonts/itnyfont/ITNYF101.raw 71.2% [   223/   773] Deflate
  Adding rott/patches/fonts/lifont/LIFON001.raw   81.6% [    38/   206] Deflate
  Adding rott/patches/fonts/lifont/LIFON002.raw   41.9% [    72/   124] Deflate
  Adding rott/patches/fonts/lifont/LIFON003.raw   68.8% [    68/   218] Deflate
  Adding rott/patches/fonts/lifont/LIFON004.raw   58.7% [   124/   300] Deflate
  Adding rott/patches/fonts/lifont/LIFON005.raw   52.2% [   133/   278] Deflate
  Adding rott/patches/fonts/lifont/LIFON006.raw   56.1% [   140/   319] Deflate
  Adding rott/patches/fonts/lifont/LIFON007.raw   54.5% [   135/   297] Deflate
  Adding rott/patches/fonts/lifont/LIFON008.raw   54.0% [    57/   124] Deflate
  Adding rott/patches/fonts/lifont/LIFON009.raw   52.9% [    88/   187] Deflate
  Adding rott/patches/fonts/lifont/LIFON010.raw   50.8% [    92/   187] Deflate
  Adding rott/patches/fonts/lifont/LIFON011.raw   55.6% [   111/   250] Deflate
  Adding rott/patches/fonts/lifont/LIFON012.raw   58.5% [   105/   253] Deflate
  Adding rott/patches/fonts/lifont/LIFON013.raw   55.6% [    55/   124] Deflate
  Adding rott/patches/fonts/lifont/LIFON014.raw   70.0% [    75/   250] Deflate
  Adding rott/patches/fonts/lifont/LIFON015.raw   59.3% [    48/   118] Deflate
  Adding rott/patches/fonts/lifont/LIFON016.raw   60.8% [   125/   319] Deflate
  Adding rott/patches/fonts/lifont/LIFON017.raw   52.4% [   131/   275] Deflate
  Adding rott/patches/fonts/lifont/LIFON018.raw   51.9% [    78/   162] Deflate
  Adding rott/patches/fonts/lifont/LIFON019.raw   56.6% [   118/   272] Deflate
  Adding rott/patches/fonts/lifont/LIFON020.raw   56.6% [   118/   272] Deflate
  Adding rott/patches/fonts/lifont/LIFON021.raw   59.9% [   109/   272] Deflate
  Adding rott/patches/fonts/lifont/LIFON022.raw   51.1% [   136/   278] Deflate
  Adding rott/patches/fonts/lifont/LIFON023.raw   53.6% [   129/   278] Deflate
  Adding rott/patches/fonts/lifont/LIFON024.raw   61.4% [   105/   272] Deflate
  Adding rott/patches/fonts/lifont/LIFON025.raw   54.3% [   127/   278] Deflate
  Adding rott/patches/fonts/lifont/LIFON026.raw   53.5% [   128/   275] Deflate
  Adding rott/patches/fonts/lifont/LIFON027.raw   55.1% [    53/   118] Deflate
  Adding rott/patches/fonts/lifont/LIFON028.raw   46.8% [    66/   124] Deflate
